,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
5311,Jeff Cotter,M,Wraps,23.0,116.0,365.0,295.0,227.5
5312,Andrew Turple,M,Wraps,24.0,90.72,237.5,277.5,165.0
5313,Dale Keith,M,Raw,24.5,58.7,125.0,155.0,105.0
5314,Frank Zou,M,Raw,18.5,66.3,192.5,220.0,127.5
5315,Karol Brečka,M,Multi-ply,56.0,76.9,180.0,200.0,125.0
5316,Abby Burg,F,Raw,30.0,81.6,120.0,162.5,65.0
5317,Erin McCullough,F,Raw,30.5,81.3,137.5,170.0,72.5
5318,Volodymyr Rysiyev,M,Single-ply,33.5,82.49,345.0,335.0,245.0
5319,David Jurgens,M,Single-ply,28.0,88.5,282.5,310.0,182.5
5320,Jacob Campbell,M,Raw,21.0,94.9,220.0,240.0,162.5
5321,Vladimir Kolotov,M,Single-ply,19.5,53.0,195.0,170.0,110.0
5322,Danielle Kent,F,Single-ply,19.5,74.7,175.0,155.0,82.5
5323,Susan Price,F,Raw,20.0,71.94,110.0,120.0,60.0
5325,Zach Henson,M,Multi-ply,23.0,98.4,365.0,330.0,245.0
5326,Marissa Lewis,F,Raw,36.0,55.4,72.5,90.0,37.5
5327,Grayson Brown,M,Single-ply,18.5,63.8,235.0,212.5,127.5
5328,Jonathan Pritchard,M,Wraps,27.0,97.16,317.5,307.5,180.0
5329,Evan Pleskus,M,Raw,27.0,85.55,150.0,160.0,102.5
5330,Mirtha Montoya-Fraire,F,Raw,29.0,68.6,117.5,142.5,55.0
5331,Kristin Ploeckelman,F,Single-ply,17.5,55.25,86.2,97.5,49.9
5332,Eric Martin,M,Raw,30.0,97.2,175.0,200.0,102.5
5333,Uriel Ramirez,M,Raw,20.5,87.4,120.0,162.5,107.5
5334,Paul Blaine,M,Raw,25.0,96.43,185.0,210.0,135.0
5335,Louie Hernandez,M,Raw,70.0,86.09,172.5,227.5,85.0
5336,Nigel Eharis,M,Raw,28.0,98.4,162.5,197.5,102.5
5337,Avery Bolanos,F,Raw,20.5,60.7,80.0,102.5,37.5
5338,Jennifer Dorr,F,Raw,27.5,81.1,160.0,175.0,75.0
5339,Nathalie Moen Balhald,F,Raw,22.5,56.78,132.5,170.0,62.5
5340,James Pope,M,Raw,49.0,148.6,282.5,322.5,190.0
5341,Vickie Shaw,F,Raw,40.0,66.59,97.5,142.5,67.5
5342,David Williamson,M,Wraps,31.0,144.33,333.39,272.16,215.46
5343,Elizabeth Picardi,F,Raw,26.5,56.5,127.5,157.5,75.0
5344,Eddie Avakoff,M,Raw,25.0,78.2,142.5,205.0,102.5
5345,Mason Meeker,M,Raw,20.0,91.7,195.0,227.5,112.5
5346,Terry Tsouroutis,M,Single-ply,47.0,108.5,305.0,280.0,172.5
5347,Tareq Ahmed,M,Raw,22.5,104.8,232.5,245.0,167.5
5348,Funda Herrera,F,Raw,42.0,77.9,105.0,130.0,52.5
5349,Robert Hebert,M,Single-ply,17.5,51.4,115.0,142.5,107.5
5350,John Newby,M,Raw,36.0,149.9,290.0,277.5,215.0
5351,Peter Broehl,M,Raw,25.5,89.9,210.0,240.0,135.0
5352,Charles Bagsby,M,Raw,15.0,67.5,108.86,142.88,77.11
5353,Donavan Wilson,M,Raw,16.0,134.4,160.0,192.5,125.0
5354,Kyle Power,M,Raw,23.5,94.04,257.5,287.5,175.0
5355,Josh Wilkinson,M,Raw,20.0,96.1,235.0,272.5,145.0
5356,Marcin Golen,M,Raw,32.5,103.85,275.0,330.0,187.5
5357,Christopher Emmons,M,Wraps,26.0,99.16,213.19,263.08,158.76
5358,Anastasiya Derevyanko,F,Single-ply,26.5,50.7,182.5,185.0,115.0
5359,Alexis Wiley,F,Single-ply,19.5,54.2,130.0,122.5,70.0
5360,Josh Puckett,M,Multi-ply,20.0,88.72,292.5,207.5,210.0
5361,Aidan Miers,M,Raw,16.5,54.5,102.5,155.0,50.0
5362,Kimbily Ora,F,Raw,33.5,72.0,112.5,137.5,75.0
5363,Martha Cazares,F,Raw,28.0,64.6,85.0,117.5,50.0
5364,Artemio Zambrano Jr,M,Raw,23.5,104.9,262.5,320.0,157.5
5365,Cody Jenks,M,Wraps,29.0,89.13,202.5,245.0,142.5
5366,Rita Carlsson,F,Multi-ply,64.0,59.0,170.0,162.5,55.0
5367,Grant Higa,M,Raw,46.5,134.95,310.0,322.5,205.0
5368,Morgan Kube,F,Raw,23.5,83.1,130.0,147.5,57.5
5369,Thomas Saeden,M,Raw,14.0,60.5,100.0,125.0,75.0
5370,Deshindri Natalia,F,Raw,22.5,61.9,120.0,127.5,45.0
5371,Beau Reyer,M,Wraps,21.0,97.61,208.65,219.99,149.69
5372,Noelia Corona-Terry,F,Raw,34.0,63.6,175.0,195.0,117.5
5373,Brandon Foisy,M,Single-ply,29.0,90.95,240.0,272.5,157.5
5374,Mohamed Bouafia,M,Raw,36.5,118.45,356.0,320.0,190.0
5375,Joe Larscheid,M,Wraps,52.0,91.4,167.5,215.0,135.0
5376,Daniel Atchison,M,Wraps,22.0,109.86,272.5,295.0,177.5
5377,Gary Jr Peterson,M,Raw,44.5,63.7,100.0,145.0,90.0
5378,Jasmin Higgs,F,Raw,35.5,56.85,115.0,150.0,82.5
5379,Sheri Whetham,F,Wraps,52.0,67.2,140.0,182.5,80.0
5380,Marie Lemoine,F,Single-ply,14.5,52.8,77.5,85.0,35.0
5381,Derek Pomana,M,Single-ply,33.5,109.6,350.0,340.0,212.5
5382,Philip Vang,M,Raw,18.0,51.98,132.5,157.5,97.5
5383,Larry Tilley,M,Raw,64.0,80.5,145.0,182.5,92.5
5384,Andrew Reiss,M,Single-ply,22.5,92.7,232.5,250.0,252.5
5385,Jeff Flynn,M,Wraps,33.0,98.25,242.67,256.28,208.65
5386,Richard Lee,M,Raw,20.5,65.2,167.5,195.0,122.5
5387,Thomas Bryson,M,Raw,19.5,73.6,132.5,185.0,90.0
5388,Isaiah Lambert,M,Raw,22.0,85.8,232.5,245.0,165.0
5389,Justin Kalkin,M,Raw,19.5,90.3,250.0,260.0,147.5
5390,Iveni Tuitupou,M,Wraps,33.0,139.8,330.0,310.0,227.5
5391,Crystal Trace,F,Wraps,33.0,75.0,197.5,190.0,100.0
5392,Lisa Randazzo,F,Raw,39.5,45.66,122.5,137.5,60.0
5393,Dalton Gendron,M,Raw,22.0,71.4,102.5,172.5,77.5
5394,Trish Southerland,F,Single-ply,28.5,62.64,170.0,177.5,117.5
5395,Taliem Chable,M,Raw,18.5,96.95,182.5,222.5,142.5
5396,Alexis Avila,M,Wraps,16.0,137.21,182.5,157.5,100.0
5397,Tyler Keen,M,Wraps,21.0,87.1,205.0,220.0,145.0
5398,George Pessell,M,Raw,54.0,97.43,250.0,295.0,172.5
5399,John Curtis,M,Wraps,75.0,98.9,151.0,182.5,82.5
5400,Hayley Norpel,F,Wraps,24.0,89.8,152.5,167.5,70.0
5401,Neale Snyder,F,Raw,22.5,69.6,115.0,130.0,70.0
5402,Trevor Hoyle,M,Wraps,22.0,88.8,292.5,215.0,150.0
5403,Jay Elinzondo,M,Raw,18.0,76.38,142.5,185.0,85.0
5404,Ryean Johnson,M,Single-ply,15.0,82.5,102.06,122.47,83.91
5405,Michael Dolan,M,Raw,30.0,104.83,160.0,247.5,105.0
5406,Errol Hurston,M,Raw,17.5,122.25,242.5,255.0,122.5
5407,Robert Cochran,M,Raw,33.0,87.8,177.5,220.0,115.0
5408,Rachel Sloane Whaley,F,Raw,23.5,76.8,105.0,120.0,62.5
5409,Jovani Lechadores,M,Wraps,24.0,107.09,265.0,272.5,200.0
5410,Kristin Armstrong,F,Raw,31.0,78.1,132.5,155.0,50.0
5411,Hunter Bourque,M,Single-ply,16.5,73.4,145.0,170.0,85.0
5412,Alysa Parker,F,Raw,22.0,62.84,70.0,90.0,50.0
5413,Rosa Tavares,F,Single-ply,53.5,80.68,120.0,125.0,45.0
5414,Michael Ellender,M,Single-ply,70.5,88.53,160.0,220.0,125.0
5415,Justin Kim,M,Raw,22.0,89.65,182.5,242.5,117.5
5416,Nathan Smith,M,Wraps,42.0,107.1,250.0,227.5,137.5
5417,Ming-Hui Lin,M,Raw,29.5,72.5,237.5,262.5,145.0
5418,Dillon Peterson,M,Wraps,19.0,72.9,185.0,205.0,142.5
5419,Jacob Scattone,M,Raw,19.5,87.3,230.0,285.0,142.5
5420,Jeffrey De Leon,M,Raw,16.5,103.95,185.0,220.0,100.0
5421,Lisa Johnson,F,Wraps,50.0,70.1,72.5,115.0,67.5
5422,Andrey Belyaev,M,Single-ply,25.5,100.05,425.0,355.0,290.0
5423,Shorty Sadang,M,Raw,27.0,59.9,192.5,225.0,142.5
5424,Sam Tilby,M,Raw,21.5,92.84,175.0,200.0,137.5
5425,Tetyana Shlopko,F,Single-ply,19.5,46.88,150.0,142.5,85.0
5426,Leah Calimlim,F,Raw,35.0,66.6,112.5,142.5,67.5
5427,Stacey Anne Gould,F,Raw,26.5,92.7,85.0,90.0,40.0
5428,Devin Cagnolatti,M,Multi-ply,41.0,82.2,320.0,230.0,237.5
5429,Isaac Smith,M,Raw,23.0,103.0,197.5,272.5,132.5
5430,Enrique Richie Rosales,M,Single-ply,31.5,74.68,257.5,257.5,212.5
5431,Stacia-Al Mahoe,F,Raw,19.0,46.6,100.0,160.0,75.0
5432,Dontae Dunaway,M,Raw,16.5,72.7,100.0,152.5,67.5
5433,Mats Smulter,M,Raw,30.5,92.45,275.0,290.0,172.5
5434,Gary Kenske,M,Raw,39.5,104.1,172.5,205.0,127.5
5435,Daniel Misencik,M,Raw,21.5,116.59,290.0,290.0,157.5
5436,Mirella Nava,F,Raw,26.0,73.5,125.0,140.0,67.5
5437,Adrienne Hill,F,Raw,26.0,90.0,135.0,180.0,75.0
5438,Robin Broff,M,Wraps,20.0,74.8,192.5,190.0,130.0
5439,Phillip Russell,M,Raw,28.0,107.9,205.0,240.0,160.0
5440,Garrett Gumz,M,Single-ply,19.0,98.88,215.0,272.5,150.0
5441,Green Steven,M,Raw,65.5,144.22,160.0,220.0,140.0
5442,Cole Hale,M,Raw,24.0,122.0,287.5,300.0,185.0
5443,Cesar Guadalupe,M,Raw,28.0,67.1,200.0,240.0,132.5
5444,Anthony Pacheco,M,Raw,32.5,113.0,210.0,205.0,172.5
5445,Kylie Peihopa,F,Raw,30.5,67.55,80.0,107.5,45.0
5446,Ronnie Castro,M,Single-ply,23.0,132.36,282.5,295.0,190.0
5447,Daniel Herrera,M,Raw,23.0,97.79,250.0,265.0,170.0
5448,Celeste Illian,F,Raw,26.5,71.6,100.0,132.5,47.5
5449,Joe Vayda,M,Wraps,45.0,106.59,272.16,240.4,188.24
5451,Jared Clark,M,Wraps,28.0,118.93,226.8,294.84,136.08
5452,Sean Timon,M,Wraps,31.0,115.48,220.0,272.52,147.51
5453,Marcus Case,M,Wraps,29.0,86.5,237.5,275.0,165.0
5454,Shawn Roop,M,Wraps,46.0,107.27,185.0,295.0,197.5
5455,Michielle Ouk,F,Raw,24.0,94.3,150.0,155.0,70.0
5456,Dana Bradley,F,Raw,19.0,60.75,82.5,102.5,40.0
5457,Irving Harris,M,Raw,51.5,74.0,207.0,210.0,110.0
5458,Rechelle Unsworth,F,Raw,30.0,55.1,105.0,120.0,70.0
5459,Nicholas Wolf,M,Wraps,23.0,107.05,181.44,226.8,131.54
5460,Tara Woerner,F,Wraps,29.0,48.0,92.99,127.01,54.43
5461,Giang Vu,M,Raw,18.5,119.7,160.0,210.0,102.5
5462,Sophia Garnette,F,Raw,33.0,95.5,107.5,157.5,65.0
5463,Christian Fiallo,M,Wraps,27.0,88.1,215.0,220.0,112.5
5464,Anna Marie Oakes-Joudy,F,Raw,34.5,82.7,130.0,160.0,85.0
5465,Ryan Carow,M,Raw,26.5,82.0,210.0,217.5,112.5
5466,Sandy Caruco,F,Raw,36.5,55.5,97.5,130.0,67.5
5467,Artur Botnar,M,Wraps,22.5,72.5,155.0,175.0,92.5
5468,Steve Calamars Sr,M,Raw,60.0,96.07,170.0,207.5,152.5
5469,Josh Conley,M,Multi-ply,30.0,157.4,489.88,408.23,351.53
5470,Gracie Wadewitz,F,Raw,59.0,63.2,70.0,100.0,50.0
5471,Andrew Pace,M,Raw,21.0,71.0,137.5,182.5,102.5
5472,Brittany Buckner,F,Wraps,24.0,71.21,149.69,140.61,72.57
5473,Jennifer Bednarz,F,Raw,20.5,62.6,115.0,127.5,52.5
5474,William Glascott,M,Raw,18.5,92.4,172.5,212.5,97.5
5475,Todd Youngblood,M,Raw,49.5,97.5,107.5,165.0,105.0
5476,Cyrus Tyler,M,Raw,19.5,72.7,165.0,195.0,100.0
5477,Christina Vega,F,Raw,27.0,66.2,117.5,140.0,72.5
5478,Matthew Rice,M,Wraps,29.0,127.32,353.8,283.5,140.61
5480,Cole Bailey,M,Single-ply,19.5,90.4,187.5,220.0,120.0
5481,Marley Kennedy,F,Raw,26.0,78.0,100.0,150.0,67.5
5482,Michael Smith,M,Raw,39.0,74.0,125.0,152.5,110.0
5483,Nathan Kadlecek,M,Raw,26.5,86.1,190.0,280.0,132.5
5484,Jacob Moran,M,Raw,22.0,153.1,302.5,260.0,172.5
5485,Kari Arnold,F,Wraps,39.0,67.1,115.0,120.0,70.0
5486,Themeli Mangos,M,Raw,22.5,91.6,187.5,190.0,120.0
5487,Nathan Robbins,M,Wraps,24.0,124.1,306.17,288.03,197.31
5488,Marc Fahringer,M,Multi-ply,28.5,65.14,251.74,199.58,183.7
5489,Shana Lawson,F,Raw,41.5,60.4,77.5,95.0,47.5
5490,Min-Chu Hung,F,Single-ply,31.5,83.34,170.0,140.0,172.5
5491,Chris Jacobson,M,Single-ply,24.0,81.6,295.0,250.0,175.0
5492,Jeff Martin,M,Wraps,47.0,108.2,282.5,255.0,190.0
5493,Nancy Sarieh,F,Wraps,30.0,77.56,165.0,192.5,70.0
5494,Ashley Armstrong,F,Raw,24.5,62.5,107.5,167.5,65.0
5495,Robert Mitchell,M,Wraps,27.0,103.1,250.0,272.5,160.0
5496,Grace Halton,F,Raw,15.5,94.65,120.0,130.0,60.0
5497,Amanda Lopez,F,Single-ply,19.0,50.1,135.0,127.5,77.5
5498,Adrienne Hofmann,F,Raw,33.5,70.4,130.0,150.0,72.5
5499,Alex Larochelle,M,Raw,22.5,71.9,207.5,245.0,137.5
5500,Jeff Butt,M,Single-ply,46.5,92.42,287.5,295.0,217.5
5501,Eli Kerr,M,Raw,23.0,139.1,237.5,335.0,175.0
5502,Cody Smith,M,Raw,16.0,79.5,137.5,190.0,100.0
5503,Levi Lehman,M,Raw,27.0,118.85,172.5,235.0,160.0
5504,Michael Proctor,M,Raw,27.5,103.2,232.5,237.5,132.5
5505,Scott Harris,M,Wraps,27.0,135.0,160.0,197.5,100.0
5506,Brent Hartley,M,Raw,30.0,81.1,205.0,262.5,150.0
5507,Samantha Heimer,F,Single-ply,16.5,106.13,175.0,135.0,147.5
5508,Tuomas Hautala,M,Raw,21.5,118.95,310.0,362.5,200.0
5510,Sabra Lucchesi,F,Single-ply,49.0,53.98,102.4,127.46,82.44
5511,Jordan Stillwell,M,Raw,23.5,91.8,190.0,225.0,122.5
5512,Aaron Brister,M,Raw,9.5,53.4,59.0,86.2,38.6
5513,Zach Wittusen,M,Raw,22.0,115.85,280.0,300.0,200.0
5514,Jace Barkley,M,Wraps,26.5,146.6,188.24,176.9,147.42
5515,Michael Eastman,M,Wraps,27.0,82.24,170.0,182.5,112.5
5516,Serena Arave,F,Raw,38.5,56.5,115.0,135.0,52.5
5517,Meghan Kelly,F,Raw,31.5,86.3,97.5,120.0,52.5
5518,Tori Nyman,F,Wraps,41.0,73.2,75.0,130.0,40.0
5519,Bud Samples,M,Single-ply,70.0,88.0,40.0,65.0,150.0
5520,Jason Britt,M,Raw,21.0,82.37,252.5,280.0,150.0
5521,Harry Crowe,M,Raw,24.5,104.0,180.0,207.5,135.0
5522,Costa Alexopoulos,M,Single-ply,41.0,138.05,315.0,285.0,220.0
5523,Leslie Carrillo,F,Raw,36.0,54.9,85.0,107.5,55.0
5524,Troy Tondalo,M,Wraps,37.5,108.41,249.48,249.48,147.42
5525,Allie Hueter,F,Raw,31.5,98.0,115.0,125.0,65.0
5526,Muneyong Van Luen,F,Raw,35.0,52.53,105.0,120.0,47.5
5527,Nathaniel Pascua,M,Raw,30.0,66.41,162.5,200.0,115.0
5528,Robert Melgar,M,Raw,35.0,96.43,160.0,182.5,147.5
5529,Austin Walker,M,Raw,21.0,98.6,200.0,210.0,155.0
5530,Brittany Hirt,F,Raw,27.5,61.4,117.5,140.0,60.0
5531,Ibn Mahama,M,Raw,27.0,89.9,292.5,292.5,182.5
5532,Brandon Brown,M,Raw,32.0,108.6,282.5,302.5,197.5
5533,Timothy Gowan Jr,M,Raw,17.0,62.51,132.5,177.5,95.0
5534,Faruk Yucel,M,Raw,18.0,82.8,222.5,240.0,140.0
5535,Ruston Pritchard,M,Raw,23.0,102.3,282.5,320.0,165.0
5536,Craig Lawrence,M,Raw,45.0,124.51,242.5,282.5,155.0
5537,Jeffery Dietz,M,Wraps,27.0,92.99,226.8,263.08,145.15
5538,Jared Dale,M,Wraps,28.0,108.82,297.5,297.5,192.5
5539,Bradley Starling,M,Wraps,24.0,71.67,217.72,208.65,129.27
5540,Keeley Jurca,F,Single-ply,16.0,46.4,90.0,102.5,52.5
5541,Alan Cayer,M,Multi-ply,55.0,75.0,317.51,276.69,192.78
5542,Joseph Porcelli,M,Raw,22.0,68.7,210.0,235.0,110.0
5543,Adam Huard,M,Single-ply,32.5,133.9,320.0,287.5,205.0
5544,Michael Piccoli,M,Raw,30.5,68.0,130.0,180.0,85.0
5545,PJ Mahar,M,Wraps,20.0,89.95,192.78,219.99,113.4
5546,Vincent Angel,M,Raw,21.5,72.8,150.0,182.5,122.5
5547,Alexander Kirketeig,M,Single-ply,35.5,92.65,330.0,280.0,255.0
5548,Kate Bochenek,F,Raw,17.0,72.3,107.5,150.5,52.5
5549,Thomas Dove,M,Wraps,28.0,108.14,237.5,250.0,160.0
5550,Adam Rawsthorne,M,Raw,31.5,117.25,232.5,247.5,130.0
5551,Colleen Bell Boby,F,Raw,35.0,59.5,72.5,100.0,42.5
5552,Birgit Rós Becker,F,Raw,26.5,70.7,147.5,150.0,70.0
5553,Courtney Hooper,F,Single-ply,15.5,68.3,80.0,105.0,45.0
5554,Melissa Pagett,F,Raw,25.5,61.9,117.5,137.5,62.5
5555,Steve Denison,M,Raw,50.0,124.74,265.0,282.5,200.0
5556,Bryan Gaston,M,Single-ply,36.0,103.9,282.5,310.0,192.5
5557,Grace Ingebritson,F,Raw,24.0,72.2,170.0,182.5,80.0
5558,Molly Woodson,F,Raw,26.0,71.55,82.5,127.5,55.0
5559,Imani Sowell,F,Raw,21.0,115.1,167.5,155.0,87.5
5560,Garrett Blevins,M,Raw,28.5,103.43,322.5,322.5,217.5
5561,William Lawson,M,Wraps,31.0,85.2,235.0,235.0,147.5
5562,Shelby Simmons,F,Raw,18.0,72.8,102.5,120.0,62.5
5563,Jake Moretti,M,Raw,16.0,108.5,180.0,225.0,90.0
5564,Erin Murray,F,Wraps,20.0,64.59,105.0,132.5,60.0
5565,Nicole Vanderklis,F,Single-ply,15.5,43.4,65.0,72.5,32.5
5566,Bradley Rogers,M,Raw,21.5,74.0,190.0,205.0,137.5
5567,Greg Buffington,M,Multi-ply,48.0,89.36,305.0,265.0,217.5
5568,Audrey Aboueme Ndeme Hanriette,F,Raw,24.5,76.66,190.0,200.0,92.5
5569,Jennifer Nance,F,Raw,19.5,82.7,127.5,147.5,67.5
5570,Marianne Davis,F,Raw,24.0,73.3,105.0,115.0,52.5
5571,Fiore Inglese,M,Single-ply,37.5,99.8,300.0,285.0,160.0
5572,Bernie Tatulinski,F,Raw,50.0,57.1,85.0,120.0,47.5
5573,Michael Zundelevich,M,Wraps,30.0,99.34,227.5,277.5,200.0
5574,Yer Moua,M,Raw,18.0,57.61,117.5,140.0,87.5
5575,Colin Phares,M,Raw,22.0,89.63,172.5,240.0,132.5
5576,Corinne Crowley,F,Wraps,28.0,74.6,110.0,145.0,85.0
5577,Anastasia Lysenko,F,Raw,19.5,62.7,117.5,122.5,82.5
5578,Darren Turley,M,Multi-ply,45.0,133.27,467.2,285.76,294.84
5579,Timothy Crown,M,Raw,24.5,82.4,212.5,245.0,137.5
5580,Brad Kleefeld,M,Raw,37.5,148.54,330.0,310.0,207.5
5581,Nicole Balkau,F,Raw,27.5,61.5,117.5,135.0,62.5
5582,Michael Snow,M,Raw,26.0,108.65,192.5,215.0,137.5
5583,Patrick Clarke,M,Raw,27.5,113.2,205.0,215.0,142.5
5584,Varvara Kukina,F,Wraps,24.0,54.4,112.5,115.0,52.5
5585,Madi Dix,F,Raw,18.5,70.4,95.0,130.0,52.5
5586,Micheal Brady,M,Raw,28.0,88.78,190.0,237.5,130.0
5587,Taylor Newnam,M,Wraps,26.0,98.43,249.48,308.44,158.76
5588,Michael Skelton,M,Raw,47.5,109.42,245.0,255.0,182.5
5589,Katy Griffin,F,Raw,13.0,73.6,92.5,131.0,65.0
5590,Rudy Ruettiger,M,Multi-ply,60.0,81.8,227.5,232.5,155.0
5591,Matt Rose,M,Raw,25.5,116.8,242.5,275.0,165.0
5592,Ruby Vella,F,Wraps,23.0,55.25,142.5,162.5,77.5
5593,Gregory Simmons,M,Raw,49.5,65.97,172.5,195.0,122.5
5594,Alex Asfaganov,M,Raw,47.5,91.65,230.0,220.0,150.0
5595,Nathan Ragragola,M,Raw,33.0,98.4,215.0,272.5,172.5
5596,Joncarlo Muratalla,M,Raw,20.0,73.0,162.5,192.5,112.5
5597,Rino Matarazzo,M,Raw,29.0,105.1,197.5,267.5,140.0
5598,Mitch Tunquist,M,Wraps,19.0,106.5,212.5,232.5,137.5
5599,Zahary Cox,M,Raw,23.0,78.3,160.0,220.0,95.0
5600,Jarrod Lee,M,Raw,26.5,58.8,157.5,180.0,97.5
5601,Carrie Grissinger,F,Raw,37.0,74.7,175.0,205.0,95.0
5602,Morgan Gilliam,F,Raw,15.5,69.2,130.0,147.5,55.0
5603,Robin Forstat,F,Raw,60.5,68.42,72.5,105.0,50.0
5604,Kyle Clavier,M,Raw,23.5,91.5,165.0,200.0,137.5
5605,Katrina Gasby,F,Raw,29.0,88.45,135.0,165.0,65.0
5606,Thanh Nguyen,M,Raw,21.5,104.45,260.0,285.0,120.0
5607,Kathleen Rowsell,F,Wraps,27.0,80.5,112.5,120.0,55.0
5608,Chelsea Pardal,F,Raw,24.0,65.41,70.0,105.0,42.5
5610,Jennifer Nelson,F,Raw,38.0,66.2,95.0,102.5,40.0
5611,Michelle Martonick,F,Wraps,35.0,78.79,132.5,152.5,70.0
5612,Robert Trettin,M,Raw,26.5,103.3,270.0,285.0,197.5
5613,Bill McEwen,M,Single-ply,57.0,119.29,185.0,185.0,122.5
5614,Alli McCown,F,Raw,29.0,106.3,105.0,142.5,55.0
5615,Brandon Mannebach,M,Raw,26.5,78.4,172.5,232.5,125.0
5616,Robert Scoda,M,Raw,21.5,89.9,137.5,192.5,110.0
5617,Michelle Mullenix,F,Raw,21.0,66.8,145.0,167.5,77.5
5618,Alexander Galant,M,Raw,68.5,57.97,117.5,137.5,50.0
5619,Ari Oksanen,M,Raw,50.5,80.02,182.5,215.0,145.0
5620,Anthony Tang,M,Raw,22.5,57.75,165.0,210.0,85.0
5621,Christopher Canlas,M,Raw,28.0,59.2,142.5,165.0,80.0
5622,Josh Garrison,M,Raw,33.0,140.0,332.5,340.0,227.5
5623,Jordan Smith,M,Wraps,24.0,109.04,337.5,317.5,192.5
5624,Vahana Dorcis,M,Wraps,30.0,74.3,192.5,227.5,125.0
5625,Megan Tang,F,Raw,20.0,50.44,102.5,127.5,47.5
5626,Suzan Premji,F,Raw,30.5,53.74,95.0,132.5,60.0
5627,Zia Kelly,F,Raw,16.0,55.79,112.5,105.0,52.5
5628,Tricia Bernstein,F,Wraps,64.0,94.8,62.5,107.5,45.0
5629,Adrianna Sanchez,F,Raw,28.0,68.2,92.5,120.0,42.5
5630,Colleen Hansford,F,Single-ply,48.5,68.8,150.0,160.0,85.0
5631,Nassir Rehan,M,Raw,27.5,104.67,290.0,290.0,185.0
5632,Mike Randall,M,Multi-ply,29.0,89.9,276.69,254.01,272.16
5633,Steven Jones,M,Wraps,45.0,133.58,265.35,251.74,138.35
5634,Adam Parker,M,Raw,37.0,109.7,242.5,265.0,200.0
5635,Carrie Kelsey,F,Raw,25.0,73.7,120.0,155.0,60.0
5636,Antoni Mastrolorenzo,M,Single-ply,35.0,74.0,290.0,250.0,200.0
5637,Carlos Jiminez,M,Raw,25.0,109.2,247.5,272.5,175.0
5638,Lauren Brown,F,Raw,27.0,66.6,90.0,112.5,52.5
5639,Christina Polatajiko,F,Raw,28.5,70.6,77.5,142.5,50.0
5640,Brandon Mancillas,M,Wraps,23.0,80.2,245.0,255.0,145.0
5641,Alysa McGovern,F,Wraps,23.0,69.2,97.5,137.5,55.0
5642,Jake Linn,M,Wraps,30.0,73.0,190.0,227.5,135.0
5643,Miwah Van,F,Raw,32.5,61.9,105.0,152.5,70.0
5644,Andrew Doyle,M,Raw,17.0,81.9,170.0,187.5,100.0
5645,Pentti Liukkonen,M,Wraps,21.0,100.0,262.5,260.0,150.0
5646,Sheridan Jacka,F,Wraps,41.0,117.4,135.0,162.5,75.0
5647,Mike Brown,M,Wraps,27.0,74.03,242.67,233.6,158.76
5648,Joshua Burke,M,Raw,26.5,101.6,255.0,245.0,157.5
5649,Keith Miller,M,Raw,19.5,88.86,195.0,245.0,132.5
5650,Kristy Iervasi,F,Raw,23.0,46.5,87.5,97.5,50.0
5651,Andrew Brown,M,Single-ply,17.0,75.0,142.88,158.76,102.06
5652,Zach Gerbholz,M,Wraps,22.0,149.1,277.5,272.5,160.0
5653,Julien Berndt,M,Raw,15.5,64.08,160.0,195.0,105.0
5654,Aaron Ziffle,M,Single-ply,34.5,92.96,310.0,262.5,227.5
5655,Washington Silva,M,Single-ply,37.5,116.4,322.5,262.5,250.0
5656,Mark Chellino,M,Multi-ply,54.0,107.4,250.0,197.5,202.5
5657,Sharlynne Silva,F,Raw,32.0,55.35,102.5,132.5,62.5
5658,Jamie McDougal,M,Raw,42.5,81.58,222.5,285.0,187.5
5660,Greg Denny,M,Multi-ply,30.0,97.61,342.5,245.0,205.0
5661,Jared Davis,M,Wraps,31.0,142.1,335.0,365.0,217.5
5662,Jamie Alas,M,Wraps,23.0,88.9,210.0,280.0,140.0
5663,Jeff Woodrich,M,Raw,40.0,85.37,150.0,177.5,130.0
5664,Adalgiso Sicoli,M,Raw,53.5,103.9,255.0,260.0,147.5
5665,Joseph Theall,M,Raw,13.5,66.6,102.5,132.5,55.0
5666,Jean-Luc Baden,M,Raw,27.0,104.5,285.0,290.0,197.5
5667,Rebecca Mahany,F,Raw,21.5,62.9,85.0,97.5,55.0
5668,Laddie Gibson,M,Raw,48.0,82.7,210.0,252.5,177.5
5669,Matt Barnette,M,Wraps,18.0,122.92,300.0,265.0,187.5
5670,Dominic Fusco,M,Raw,19.5,82.6,177.5,232.5,125.0
5671,David Russell,M,Wraps,44.0,80.1,210.01,204.98,154.99
5672,Paul Mears,M,Single-ply,61.5,65.68,152.5,187.5,85.0
5673,Phuong Nguyen,M,Raw,42.5,117.9,180.0,175.0,165.0
5674,Ali Ben Hadj Ali,M,Raw,27.5,102.92,305.0,350.0,190.0
5675,Abbi Stafslien-Dumale,F,Raw,16.5,88.0,162.5,170.0,75.0
5676,Damiyah Smith,F,Raw,10.0,34.56,60.0,75.0,30.0
5677,Morgan Gilliam,F,Raw,16.5,81.23,142.5,160.0,67.5
5678,Andrea Holt,F,Wraps,28.0,53.71,81.65,117.93,56.7
