,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
3747,Carmella Mattingly,F,Raw,45.5,59.3,137.5,152.2,75.0
3748,Kimberly Beitzell,F,Wraps,34.0,60.0,122.5,147.5,85.0
3751,Helen Twomey,F,Raw,49.5,70.37,127.5,172.5,72.5
3756,Patricia Baker,F,Wraps,29.0,75.21,122.47,136.08,54.43
3759,Kimberly Mills,F,Raw,51.0,64.86,62.5,97.5,50.0
3760,Maria Nikolajev,F,Raw,33.0,76.2,132.5,140.0,82.5
3767,Frances Báez,F,Single-ply,27.5,51.05,140.0,152.5,75.0
3770,Donnie Rodgers,F,Raw,43.0,83.28,142.5,152.5,75.0
3777,Blanca Villoch,F,Raw,31.0,54.25,105.0,125.0,67.5
3779,Vicki Jewson,F,Wraps,45.0,65.0,150.0,190.0,90.0
3780,Hannah Massey,F,Raw,23.5,62.1,97.5,120.0,55.0
3782,Alexis Shepherd,F,Raw,17.0,65.3,105.0,125.0,52.5
3783,Ariel Buric,F,Raw,27.5,55.4,97.5,127.5,52.5
3786,Alex Garcia,F,Wraps,30.0,75.5,115.0,142.5,47.5
3787,Lisa Veitch,F,Raw,44.5,155.9,150.0,160.0,77.5
3788,Dede Leinwohl,F,Multi-ply,40.0,59.96,115.0,130.0,75.0
3793,Jessica Bates,F,Raw,20.5,73.4,107.5,115.0,57.5
3796,Susan Lewis,F,Raw,25.5,76.6,125.0,172.5,75.0
3800,Lynn Carter,F,Raw,42.0,89.7,92.5,125.0,52.5
3804,Lori Sharon,F,Raw,32.5,68.9,130.0,170.0,75.0
3807,Nicole Lamartine,F,Raw,41.0,54.75,122.5,155.0,67.5
3811,Wendee Bartness,F,Raw,44.0,65.41,82.5,110.0,52.5
3816,Dariann Sobin,F,Raw,21.0,68.8,137.5,160.0,62.5
3823,Kristy Cannon,F,Raw,38.5,66.59,122.5,142.5,65.0
3824,Mel Ryan,F,Raw,30.5,71.85,135.0,147.5,67.5
3829,Martha De La Torre,F,Raw,30.0,59.2,110.0,130.0,60.0
3832,Noelia Corona-Terry,F,Raw,34.0,65.1,165.0,182.5,112.5
3834,Dayssi Rico,F,Wraps,29.0,54.4,105.0,117.5,50.0
3838,Laura Styrlund,F,Single-ply,46.0,77.0,170.0,185.0,112.5
3842,Mónika Bazsó,F,Wraps,43.0,67.2,147.5,185.0,97.5
3846,Ray Ray Ayala,F,Raw,25.0,66.4,110.0,150.0,65.0
3849,Rainee Khabagnote,F,Raw,20.0,66.25,120.0,147.5,52.5
3852,Courtney Jewell,F,Wraps,34.0,90.0,95.0,117.5,72.5
3853,Paige Chauvin,F,Raw,26.0,55.7,70.0,107.5,47.5
3858,Quessandra Catlett,F,Raw,23.0,144.9,160.0,160.0,80.0
3860,Allison Smith,F,Single-ply,17.5,90.1,117.5,140.0,70.0
3862,Jen Hazzard,F,Wraps,31.0,51.71,90.72,133.81,56.7
3867,Aigul Sitdikova,F,Single-ply,27.5,46.91,160.0,152.5,118.0
3869,Johanna Jean,F,Raw,35.5,67.3,85.0,107.5,45.0
3871,Matilda Vilmar,F,Single-ply,18.5,62.51,177.5,160.0,122.5
3872,Veera Makela,F,Raw,17.5,56.96,95.0,112.5,52.5
3878,Nicole Herbig,F,Raw,27.0,60.0,120.0,147.5,65.0
3886,Lydie Grouet,F,Single-ply,55.5,56.3,115.0,137.5,78.0
3888,Brittany Kohnke,F,Wraps,31.0,64.0,132.5,157.5,70.0
3889,Hannah Malcomb,F,Raw,24.5,68.62,132.5,157.5,65.0
3892,Denise Thomas,F,Raw,66.5,62.92,80.0,117.5,45.0
3894,Rowena Lopez,F,Single-ply,33.5,56.49,182.5,175.0,102.5
3900,Robin Gay,F,Raw,47.5,69.2,120.0,130.0,72.5
3903,Haley Hoffer,F,Raw,25.5,77.4,112.5,125.0,77.5
3906,Amanda Brown Young,F,Wraps,22.0,60.5,102.5,132.5,57.5
3913,Kanyn Koontz,F,Raw,12.0,88.9,124.74,145.15,63.5
3915,Holly Pfeiffer,F,Raw,32.5,62.8,107.5,130.0,55.0
3917,Elena Hernandez,F,Raw,14.5,68.76,112.5,130.0,47.5
3918,Eleanor Le Fevre,F,Raw,28.5,72.32,102.5,137.5,47.5
3919,Angelina Van Ryswyk,F,Raw,29.5,81.27,132.5,137.5,77.5
3925,Emma Flemming,F,Raw,32.5,67.9,117.5,150.0,60.0
3935,Larnah Lowe,F,Wraps,31.0,92.1,205.0,185.0,85.0
3937,Nelly Menchaca,F,Wraps,34.0,67.2,140.0,142.5,60.0
3938,Sonja Noriega,F,Raw,35.0,66.4,90.0,100.0,60.0
3939,Alexandra Manders,F,Raw,28.0,65.9,122.5,115.0,60.0
3942,Penny Parker,F,Wraps,45.0,88.0,122.5,155.0,80.0
3943,Tatiana Gallegos,F,Raw,17.0,59.42,110.0,120.0,50.0
3947,Britni Mitchell,F,Wraps,30.0,54.5,97.5,142.5,57.5
3951,Dani Whitmore,F,Raw,33.5,77.8,140.0,130.0,57.5
3953,Jennifer Lotz,F,Raw,22.5,50.96,100.0,110.0,55.0
3954,Sophia Woychik,F,Single-ply,19.5,115.7,202.5,192.5,107.5
3957,Joane Wilkinson-Pawley,F,Raw,25.5,65.5,92.5,107.5,50.0
3958,Shamaine McVay,F,Raw,35.5,71.5,110.0,157.5,67.5
3960,Natalia Salnikova,F,Single-ply,22.5,51.98,190.0,175.0,117.5
3961,Elisangela Romao,F,Single-ply,23.5,117.48,165.0,145.0,95.0
3970,Selene Ngov,F,Raw,25.0,47.8,70.0,125.0,50.0
3971,Cameron Radke,F,Raw,50.5,109.0,105.0,162.5,62.5
3979,Ariel Parker,F,Raw,26.5,71.5,175.0,182.5,100.0
3980,Sarah Wellberg,F,Raw,29.0,61.2,125.0,142.5,70.0
3981,Samantha Rice,F,Raw,25.0,80.2,150.0,185.0,85.0
3983,Brittney Gigante,F,Raw,23.0,65.8,118.0,140.0,70.0
3985,Jenna Valimaki,F,Raw,18.5,51.96,97.5,105.0,50.0
3988,Linnea Ett,F,Raw,18.5,83.0,107.5,125.0,62.5
3989,Martina Koutnakova,F,Raw,24.5,74.92,150.0,157.5,80.0
3991,Tina Collins,F,Raw,47.0,80.5,130.0,155.0,82.5
3992,Crystal Sanderson,F,Raw,38.5,74.3,115.0,142.5,67.5
3995,Sarah Holiday,F,Raw,23.5,61.1,82.5,127.5,42.5
4003,Jennie Faucheaux,F,Single-ply,36.5,54.56,79.4,86.2,72.6
4004,Alena Almquist-Heater,F,Raw,27.5,73.9,82.5,115.0,47.5
4008,Kimberly Wong,F,Raw,21.5,40.5,60.0,88.0,32.5
4014,Melanie Merryman,F,Raw,25.5,69.7,105.0,132.5,67.5
4016,Angela Ikner,F,Raw,37.0,90.0,137.5,147.5,70.0
4017,Leticia Rivas,F,Raw,24.0,50.9,100.0,120.0,52.5
4024,Shannon Ellis,F,Raw,27.0,109.0,92.5,127.5,50.0
4027,Elizabeth Stewart,F,Raw,31.0,67.2,125.0,142.5,70.0
4028,Angela Adams,F,Wraps,34.0,81.65,151.95,167.83,106.59
4031,Genieve Sanchez,F,Raw,32.0,88.45,92.5,137.5,52.5
4036,Naarah Pyscher,F,Raw,33.0,73.62,140.0,172.5,80.0
4037,Michelle Vandeburgh,F,Raw,31.0,74.3,120.0,142.5,77.5
4038,Victoria Smith,F,Raw,17.5,68.0,97.5,97.5,50.0
4040,Maria Pia Salemme,F,Single-ply,40.5,50.03,130.0,147.5,67.5
4043,Lindsay Epperly,F,Raw,28.0,59.95,112.5,150.0,70.0
4047,Megan Plantz,F,Single-ply,17.5,59.74,142.9,158.8,63.5
4049,Ellen Stein,F,Single-ply,64.0,58.8,175.0,200.0,100.0
4058,Jessica Chitwood,F,Raw,29.0,151.9,132.5,137.5,70.0
4062,Lin Donevska,F,Raw,46.5,56.95,90.0,125.0,65.0
4066,Mary Macken,F,Raw,55.5,51.7,115.0,130.0,50.0
4067,Susan Bartley,F,Multi-ply,41.0,82.5,172.5,170.0,80.0
4069,Mags Wilbur,F,Raw,30.5,63.0,130.0,197.5,82.5
4071,Becca-Anderson Abrahams,F,Wraps,36.0,76.84,161.03,161.03,90.72
4072,Robyn Williams,F,Raw,35.0,85.6,122.5,137.5,60.0
4075,Brianna Capanna,F,Raw,24.0,72.3,100.0,105.0,55.0
4077,Anita Duff,F,Wraps,72.0,58.6,50.0,80.0,33.0
4090,Taryn Albright,F,Raw,22.5,62.2,122.5,150.0,92.5
4093,Sandra Alcron,F,Raw,43.5,51.55,92.5,145.0,47.5
4094,Deborah Futch,F,Raw,58.0,58.9,80.0,97.5,42.5
4095,Sue Hallen,F,Single-ply,41.5,96.6,152.5,137.5,97.5
4096,Lisa Bullock,F,Raw,52.0,80.2,57.5,90.0,50.0
4098,Raya Al Ageel,F,Raw,26.5,56.3,112.5,127.5,72.5
4106,Martina Adamcic,F,Raw,20.5,46.5,75.0,105.0,35.0
4114,Kristi Rowley,F,Raw,32.0,81.65,135.0,145.0,52.5
4115,Kelly Berard,F,Wraps,46.0,78.4,90.0,137.5,75.0
4117,Eden Reinders,F,Raw,24.5,66.1,105.0,142.5,62.5
4118,Vidhya Narayanan,F,Raw,36.0,54.95,92.5,102.5,45.0
4119,Hannah Drummond,F,Single-ply,15.5,60.6,95.0,107.5,42.5
4120,Karen Oomes,F,Raw,30.5,82.15,110.0,147.5,65.0
4123,Irina Petrovich,F,Wraps,31.0,64.64,181.44,199.58,122.47
4131,Aysha Elayan Kirk,F,Raw,24.0,67.5,152.5,197.5,75.0
4133,Tina Crawford,F,Single-ply,47.5,62.0,140.0,157.5,75.0
4134,Jill Arnow,F,Single-ply,53.5,83.6,165.0,162.5,120.0
4140,Krystle Creel,F,Raw,31.5,64.1,115.0,132.5,50.0
4141,Satu Luoto,F,Raw,45.5,62.09,132.5,130.0,90.0
4142,Jess Wilcock,F,Wraps,20.0,50.3,95.0,127.5,55.0
4143,Sarai Dominguez,F,Raw,28.0,51.9,105.0,122.5,60.0
4146,Denise Cosmas,F,Wraps,43.0,80.8,102.5,105.0,50.0
4148,Lutchmi Sookram,F,Raw,19.5,50.96,92.5,125.0,47.5
4149,Claire Rosser,F,Raw,19.0,59.87,110.0,137.5,62.5
4154,Amanda Pool,F,Single-ply,19.0,57.5,100.0,87.5,42.5
4155,Cassandra Wright,F,Raw,18.0,74.2,130.0,142.5,62.5
4158,Evah Turner,F,Wraps,33.0,60.0,110.0,137.5,55.0
4159,Halie Ramos,F,Raw,24.5,61.7,97.5,137.5,50.0
4160,Emelie Pettersson,F,Raw,35.5,110.85,210.0,210.0,125.0
4165,Chavonne Silva,F,Raw,29.5,66.8,92.5,112.5,55.0
4167,Kseniya Prokhorova,F,Raw,31.5,62.71,127.5,150.0,90.0
4169,Annie Johnson,F,Raw,32.5,84.1,125.0,125.0,62.5
4170,Nisa Salazar,F,Wraps,15.0,47.36,62.5,90.0,35.0
4171,Kristy Pring,F,Raw,26.0,63.7,117.5,152.5,87.5
4173,Destinee Bragwell,F,Raw,22.5,60.8,92.5,110.0,47.5
4175,Clair Angel,F,Raw,53.5,56.98,105.0,147.5,55.0
4176,Regina Hackney,F,Single-ply,73.5,82.4,102.5,122.5,67.5
4177,Rachel Leon,F,Raw,24.0,65.8,140.0,145.0,75.0
4178,Pelin Baykal,F,Raw,41.5,56.86,110.0,150.0,62.5
4180,Olivia Herchelroth,F,Raw,13.5,56.6,100.0,115.0,42.5
4183,Robin Durham,F,Raw,36.0,65.9,112.5,120.0,62.5
4185,Sylvia Rowland,F,Raw,30.5,55.3,90.0,135.0,57.5
4190,Rebecca Ward,F,Raw,41.5,60.8,85.0,137.5,60.0
4196,Emily Diaz,F,Raw,15.5,82.0,130.0,142.5,55.0
4198,Marie Metcalf,F,Wraps,67.0,86.9,60.0,105.0,50.0
4201,Vladana Radonjić,F,Wraps,16.0,82.3,150.0,120.0,50.0
4206,Beth Slotnick,F,Raw,28.5,56.8,112.5,137.5,67.5
4210,Trinity Mead,F,Single-ply,14.5,55.4,90.0,105.0,42.5
4212,Alison Barnhill,F,Single-ply,46.0,58.88,102.5,135.0,62.5
4223,Madison Avendano,F,Raw,14.0,43.5,42.5,42.5,30.0
4229,Abbie Seek,F,Raw,17.0,70.3,120.0,140.0,65.0
4231,Ina Foster,F,Raw,28.0,71.0,112.5,137.5,60.0
4234,Monica DiGiuro,F,Single-ply,49.0,67.49,115.0,120.0,77.5
4235,Samantha Hernandez,F,Wraps,24.0,56.0,117.5,142.5,82.5
4238,Meghann Rosenwald,F,Raw,25.5,60.5,105.0,130.0,55.0
4241,Brenda Swann,F,Raw,37.5,76.9,100.0,120.0,50.0
4250,Erin Kiely,F,Raw,27.5,62.0,120.0,160.0,70.0
4252,Sahlsten Carissa,F,Raw,31.0,62.9,97.5,130.0,65.0
4253,Abby Burg,F,Wraps,33.0,81.75,147.5,180.0,70.0
4257,Gabriella Ellen Templer,F,Raw,22.5,61.3,92.5,145.0,52.5
4258,Amanda Allen,F,Raw,36.5,62.1,145.0,165.0,82.5
4260,Ailey Sonberg,F,Raw,25.5,52.3,60.0,97.5,37.5
4263,Carla Akers,F,Raw,44.0,86.36,137.5,152.5,75.0
4265,Ariel Symon,F,Wraps,20.0,64.9,125.0,112.5,62.5
4266,Courtney Lynch,F,Raw,29.5,101.5,156.5,188.2,74.8
4267,Hanna Alvarez,F,Raw,23.0,82.5,127.5,115.0,62.5
4271,Katie Lin,F,Raw,25.5,60.0,127.5,140.0,60.0
4274,Rachel Cooper,F,Raw,21.5,62.0,115.0,112.5,50.0
4277,Maria Nikolajev,F,Raw,33.0,76.4,125.0,150.0,77.5
4278,Dawn Gonzales,F,Raw,28.0,48.0,92.5,137.5,47.5
4280,Heather Gallagher,F,Raw,48.5,85.5,100.0,130.0,67.5
4283,Tea Pascoe,F,Wraps,36.0,128.0,180.0,160.0,95.0
4286,Jamie Neussendorfer,F,Raw,40.5,74.1,147.5,147.5,77.5
4291,Genna Brugal,F,Raw,30.5,56.91,115.0,165.0,60.0
4292,Sharon Luan,F,Raw,19.0,58.5,107.5,160.0,52.5
4294,Liz Cohen,F,Multi-ply,28.0,57.61,142.5,137.5,75.0
4295,Alicia Penny,F,Raw,38.0,55.48,75.0,132.5,57.5
4298,Emily Gardner,F,Raw,15.5,55.32,138.0,132.5,77.5
4299,Madison Wright,F,Raw,18.5,112.3,65.0,65.0,62.5
4301,Alyssa Hitchcock,F,Single-ply,27.5,62.12,205.0,220.0,112.5
4303,Aino Autio,F,Raw,17.5,83.33,137.5,162.5,80.0
4305,Karen Lloyd,F,Single-ply,38.5,56.0,122.5,135.0,77.5
4306,Tatianna Johnson,F,Raw,20.0,54.3,67.5,105.0,40.0
4308,Stacey Diaz,F,Raw,26.0,74.8,110.0,145.0,60.0
4317,Alexandra Washington,F,Raw,14.0,83.6,105.0,130.0,52.5
4324,Renee Emory,F,Wraps,49.0,59.9,102.5,100.0,55.0
4325,Dana Bannon,F,Wraps,35.0,80.0,137.5,137.5,55.0
4327,Emme Whiteman,F,Wraps,27.0,57.42,90.72,102.06,49.9
4337,Mickey Mikelina Belainen,F,Raw,22.0,82.7,152.5,193.0,85.0
4339,Christina Kahle,F,Raw,48.0,88.8,110.0,147.5,70.0
4343,Sarah Ward,F,Raw,26.5,62.8,100.0,132.5,42.5
4345,Cathy Eaton,F,Wraps,59.0,50.48,45.36,83.91,34.02
4346,Dani Savoie,F,Raw,22.5,73.1,112.5,132.5,75.0
4352,Lara Friedman-Shedlov,F,Raw,47.5,65.2,120.0,170.0,65.0
4363,Laura Rumpf,F,Raw,39.0,71.4,97.5,122.5,57.5
4364,Stéphanie Legard,F,Raw,34.5,46.0,117.5,132.5,67.5
4367,Rosa Castro,F,Raw,34.5,56.6,147.5,172.5,87.5
4369,Einasleigh Doughty,F,Raw,25.5,83.5,167.5,182.5,87.5
4370,Drew Bedor,F,Raw,30.5,51.2,97.5,102.5,52.5
4375,Mary Catherine Innace,F,Raw,21.5,69.6,117.5,142.5,87.5
4376,Giorgianna Flagello,F,Raw,21.0,81.92,120.0,140.0,55.0
4377,Marie Cavazos,F,Raw,17.5,56.2,130.0,125.0,65.0
4379,Sevasti Anastasiadis,F,Wraps,17.0,58.4,130.0,130.0,60.0
4382,Ellen Casale,F,Raw,30.0,59.8,100.0,125.0,67.5
4389,Agi Buck,F,Raw,58.0,65.15,102.5,130.0,72.5
4392,Morgan Taylor,F,Raw,20.0,64.7,137.5,152.5,82.5
4393,Ashley Smith,F,Raw,39.0,74.57,110.0,165.0,85.0
4395,Justine Olsommer,F,Raw,25.5,80.4,115.0,165.0,65.0
4399,Amber Welchert,F,Raw,28.0,71.21,80.0,95.0,57.5
4402,Gayle Arrowood,F,Single-ply,52.0,59.87,113.0,118.0,67.5
4405,Elizabeth Dimick,F,Raw,13.5,72.71,104.3,106.6,47.6
4407,Sabine Guillaume,F,Single-ply,36.5,46.7,122.5,150.0,65.0
4408,Marzia Girardi,F,Raw,51.5,50.07,95.0,140.0,55.0
4413,Taylor Bradbury,F,Raw,23.5,61.7,117.5,132.5,60.0
4414,Heather Parrella,F,Raw,51.5,101.55,112.5,140.0,70.0
4415,Kou Vang,F,Raw,42.5,69.2,115.0,160.0,82.5
4417,Camille Holland,F,Raw,28.5,115.54,210.0,180.0,102.5
4428,Josephine Plested,F,Raw,39.5,89.05,110.0,127.5,52.5
4431,Christina Sisk,F,Raw,30.0,66.9,122.5,145.0,75.0
4432,Alice Gregg,F,Raw,65.0,72.4,47.5,65.0,37.5
4437,Bailey Ambrum,F,Wraps,21.0,75.0,170.0,205.0,100.0
4439,Léa Noel,F,Raw,20.5,52.0,77.5,92.5,45.0
4445,Gwen Jordon,F,Raw,60.5,61.8,67.5,127.5,47.5
4447,Mirelle Khoury Geagea,F,Raw,22.5,126.65,147.5,185.0,87.5
4452,Brook McKeown,F,Raw,25.0,103.0,112.5,115.0,65.0
4454,Nancy Honeysuckle,F,Raw,28.0,73.05,165.0,170.0,80.0
4455,Siana Sewall,F,Raw,26.5,96.3,110.0,137.5,70.0
4456,Amanda DuVall,F,Wraps,43.0,70.49,155.0,142.5,102.5
4460,Janine Briggs,F,Raw,48.5,122.0,125.0,142.5,57.5
4461,Brigitte Williams,F,Raw,50.0,62.2,80.0,100.0,60.0
4464,Janis Finkelman,F,Raw,28.0,59.42,127.01,199.58,81.65
4470,Lyndsay Combess,F,Raw,28.0,86.6,107.5,140.0,60.0
4475,Junko Matsuzaki,F,Raw,64.5,53.35,52.5,65.0,40.0
4484,Stephanie Hage,F,Raw,21.5,66.7,112.5,145.0,50.0
4487,Kelli Hoopes,F,Raw,38.0,51.5,110.0,145.0,47.5
4490,Ann Bush,F,Wraps,40.0,108.3,97.5,112.5,50.0
4496,Susan Harrison,F,Raw,39.0,62.4,132.5,150.0,75.0
4498,Lauren Rodriguez,F,Raw,36.5,76.7,97.5,112.5,42.5
4503,Erica Caasi,F,Raw,29.5,50.1,85.0,127.5,52.5
4508,Kelian Hagerty,F,Raw,38.0,63.5,102.5,120.0,60.0
4510,Bethany Parker,F,Raw,16.5,83.35,170.0,182.5,105.0
4515,Tina Kuhlenschmidt,F,Raw,37.5,93.1,110.0,137.5,55.0
4517,Misty Sawyer,F,Wraps,13.0,63.96,102.06,149.69,49.9
4518,Jodie Wheeler,F,Raw,48.5,76.2,112.5,122.5,65.0
4519,Brooke Sargent,F,Raw,23.0,72.45,117.5,122.5,60.0
4523,Zaira Mendoza,F,Raw,24.5,64.0,110.0,117.5,45.0
4526,Michelle Keaulana,F,Wraps,38.0,71.85,165.0,167.5,85.0
4528,Joni Texeira,F,Raw,33.0,73.5,110.0,150.0,80.0
4533,Paris Harary,F,Single-ply,44.0,72.3,137.5,167.5,80.0
4534,Noelle Tsutsui,F,Raw,23.0,81.6,132.5,115.0,60.0
4535,Tonya Evara-Raison,F,Raw,23.5,66.75,120.0,112.5,55.0
4540,Arla Davis,F,Raw,15.5,65.9,80.0,115.0,47.5
4543,Danielle Ortiz,F,Raw,17.0,69.31,81.65,115.67,49.9
4545,Martha King,F,Raw,56.0,55.34,62.5,102.5,35.0
4552,Nicci Pritchett,F,Raw,29.5,62.2,125.0,140.0,67.5
4554,Sam Cichy,F,Wraps,23.0,88.6,122.5,165.5,70.0
4555,Kristen Bonifas,F,Wraps,24.0,70.22,99.79,145.15,47.63
4557,Eunice Rodas,F,Raw,17.0,63.4,97.5,115.0,35.0
4562,Miia Grandas Liimatainen,F,Single-ply,26.5,50.38,175.0,175.0,77.5
4564,Amy Connolly,F,Raw,47.0,76.2,100.0,115.0,50.0
4566,Haley Randall,F,Wraps,24.0,80.78,165.0,217.5,90.0
4569,Ashley Hanna,F,Raw,20.5,77.5,105.0,140.0,67.5
4570,Jordan Engebretson,F,Raw,25.5,52.4,107.5,105.0,55.0
4574,Paola Barbieri,F,Single-ply,22.5,46.8,72.5,85.0,37.5
4577,Alyssa Maiello,F,Raw,18.0,73.7,132.5,167.5,65.0
4579,April Shumaker,F,Single-ply,50.0,47.5,142.5,142.5,107.5
4581,Marie Reed,F,Wraps,17.0,72.12,106.59,115.67,45.36
4582,Catie Carlson,F,Wraps,30.0,66.0,97.5,132.5,67.5
4585,Megan Chadwick,F,Raw,23.5,63.45,122.5,157.5,75.0
4587,Patrina Bermudes,F,Raw,36.0,82.25,147.5,147.5,85.0
4591,Michaela Botkova,F,Single-ply,16.5,92.34,200.0,170.0,130.0
4593,Nicole Pettel,F,Raw,21.0,66.59,132.5,135.0,75.0
4594,Kayleigh Marinac,F,Raw,27.5,99.8,137.5,132.5,65.0
4597,Vanessa Alvares,F,Raw,35.0,54.48,100.0,132.5,45.0
4598,Debra Booth,F,Raw,52.0,81.2,112.5,145.0,72.5
4607,Sandra Tran,F,Raw,21.5,37.29,82.5,105.0,45.0
4611,Jennifer Simmons,F,Raw,26.0,84.3,132.5,155.0,72.5
4616,Abi Gardiner,F,Raw,33.5,61.25,92.5,127.5,55.0
4621,Christine Huang,F,Raw,30.5,55.9,100.0,140.0,60.0
4623,Brittany Cook,F,Wraps,30.0,107.95,120.2,147.42,65.77
4625,Heather Tagg,F,Raw,49.5,70.32,112.5,157.5,65.0
4626,Allison Voll,F,Raw,21.5,69.8,100.0,127.5,67.5
4628,Lauren Garufi,F,Raw,23.5,55.6,97.5,130.0,52.5
4632,Heather Hall,F,Raw,37.0,117.0,172.5,170.0,102.5
4634,Hana Shuck,F,Single-ply,21.5,81.2,220.0,155.0,105.0
4652,Leanna Matthews,F,Raw,25.0,70.9,145.0,160.0,60.0
4667,Ameli Fong,F,Raw,23.5,51.0,90.0,127.5,57.5
4670,Savannah Sanchez,F,Raw,26.0,72.9,100.0,117.5,45.0
4671,Chiara Pastorio,F,Single-ply,19.5,44.29,120.0,117.5,55.0
4672,Michelle Keys,F,Raw,35.0,49.91,77.5,115.0,47.5
4673,Tabitha Taylor,F,Raw,19.0,65.6,67.5,102.5,42.5
4681,Shedna Kimble,F,Raw,27.5,71.3,130.0,172.5,70.0
4682,Yuliya Kupriyanova,F,Wraps,22.0,54.9,75.0,80.0,47.5
4685,Tina Zheng,F,Single-ply,19.5,69.5,182.5,160.0,90.0
4686,Anna Murrill,F,Raw,37.0,99.6,135.0,165.0,87.5
4689,Gaylia Ray,F,Single-ply,16.5,76.0,132.5,137.5,50.0
4692,Elissa Jordan,F,Raw,18.0,71.44,137.5,172.5,60.0
4693,Billa Hamilton,F,Wraps,30.0,67.4,192.5,202.5,112.5
4694,Mary Siharath,F,Raw,28.0,56.79,105.0,137.5,57.5
4697,Melissa Pagett,F,Raw,25.5,69.95,115.0,135.0,65.0
4698,Katherine Aizpuru,F,Raw,28.5,70.7,85.0,122.5,52.5
4699,Shirley Cunningham,F,Raw,72.5,60.1,55.0,90.0,35.0
4704,Larissa Pluta,F,Raw,37.5,62.8,110.0,120.0,62.5
4708,Lacey Tucker,F,Raw,20.0,65.9,67.5,115.0,37.5
4709,Monica Bauer,F,Raw,30.0,77.5,112.5,142.5,65.0
4710,Frances Manias,F,Raw,41.5,61.31,125.0,150.0,75.0
4711,Deleigh Haley,F,Raw,43.0,62.69,65.0,107.5,45.0
4714,Suzanne Smith,F,Raw,40.0,61.0,120.0,150.0,75.0
4715,Angie Becker,F,Wraps,40.0,105.1,227.5,227.5,105.0
4722,Bridgette Shumaker,F,Raw,32.0,58.6,132.5,125.0,60.0
4724,Teresa Skinner,F,Raw,44.0,58.5,112.5,102.5,70.0
4725,Sylvia Kosiorek,F,Raw,21.5,70.9,97.5,107.5,50.0
4728,Amber Toler,F,Wraps,34.0,108.41,137.5,147.5,77.5
4730,Dodi Sudau-Glinke,F,Wraps,45.0,59.6,92.99,104.33,52.16
4736,Tunde Szivak,F,Wraps,37.0,66.9,120.0,127.5,77.5
4737,Erika Ebanez,F,Raw,25.0,50.6,92.5,110.0,47.5
4739,Evelyn Garcia,F,Wraps,16.0,50.8,98.0,102.5,55.0
4740,Victoria Shuck,F,Raw,25.5,91.1,120.0,140.0,52.5
4742,Allison Robinson,F,Raw,43.5,82.05,95.0,135.0,45.0
4743,Sara Abaroa,F,Raw,31.0,64.2,130.0,142.5,67.5
4746,Denielle Wauthier,F,Raw,25.0,72.4,140.0,145.0,65.0
4751,Ciara Perez,F,Raw,27.0,59.96,115.5,147.5,65.0
4754,Niki Sims,F,Raw,29.0,78.97,120.0,165.0,77.5
4756,Tara Duncan,F,Wraps,29.0,119.07,137.5,127.5,62.5
4760,Lea Swenson,F,Raw,41.0,56.88,85.0,115.0,40.0
4763,Sofia Sobolevskaia,F,Raw,17.5,50.3,110.0,130.0,60.0
4766,Nikki Merson,F,Wraps,45.0,67.45,107.5,130.0,65.0
4775,Kayla Sides,F,Raw,21.0,58.7,87.5,125.0,57.5
4776,Sarah Ritzius,F,Raw,22.0,47.17,87.5,110.0,55.0
4779,Melisa Clark,F,Wraps,30.0,104.3,160.0,150.0,93.0
4782,Lin Donevksa,F,Raw,47.5,63.75,92.5,120.0,75.0
4785,Brittany Genera,F,Raw,26.0,107.7,117.5,125.0,70.0
4786,Hilary Clark,F,Wraps,41.0,85.82,113.4,136.08,52.16
4789,Elizabeth Shear,F,Raw,29.5,72.0,110.0,145.0,62.5
4790,Whitley Hawkins,F,Wraps,25.0,72.03,82.5,120.0,52.5
4792,Inna Orobets,F,Single-ply,43.5,107.88,250.0,212.5,192.5
4797,Kristi Southerland,F,Raw,30.0,73.7,142.5,142.5,87.5
4798,Tatiana Nabatchikova,F,Raw,15.5,51.3,97.5,132.5,60.0
4801,Caroline Valdez,F,Raw,19.0,53.6,95.0,112.5,50.0
4807,Ilana Torres,F,Raw,19.5,50.0,57.5,100.0,35.0
4808,Celeste Godinez,F,Raw,8.5,29.55,42.5,50.0,25.0
4809,Elizabeth Anderson,F,Raw,28.0,69.2,65.0,97.5,40.0
4810,Kelsey Johnson,F,Single-ply,17.5,59.1,147.5,162.5,60.0
4814,Kellie Donaldson,F,Wraps,34.0,78.5,155.0,140.0,105.0
4818,Melina Arcos,F,Wraps,34.0,54.9,127.5,130.0,62.5
4819,Shannon Johannes,F,Wraps,20.0,59.5,112.5,137.5,57.5
4821,Diane Swisher,F,Raw,46.5,68.8,57.5,77.5,52.5
4823,Jill Mills,F,Raw,42.0,74.07,200.5,243.0,130.0
4824,Jessica Butler,F,Raw,27.0,140.8,137.5,142.5,57.5
4826,Daria Grebenkova,F,Raw,22.5,62.46,150.0,162.5,95.0
4829,Cécile Courqueux,F,Single-ply,31.5,56.52,162.5,155.0,75.0
4830,Kayla Pail,F,Raw,27.5,73.9,115.0,140.0,57.5
4835,Christina Bruce,F,Raw,26.0,65.7,142.5,142.5,52.5
4836,Nicole Flynn,F,Raw,24.5,74.8,122.5,142.5,62.5
