,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
9528,Shaquille Lyew,M,Raw,21.5,72.8,162.5,222.5,147.5
9529,John Haack,M,Wraps,24.0,82.3,327.5,325.0,202.5
9532,Logan Johnson,M,Wraps,20.0,73.9,200.0,212.5,105.0
9535,Justin Dann,M,Raw,25.0,88.0,232.5,247.5,155.0
9537,Richard Lee,M,Raw,30.0,107.8,205.0,245.0,165.0
9538,Zaid Faydi,M,Raw,29.5,96.95,232.5,282.5,165.0
9541,Kevin Escanlante,M,Raw,23.0,66.95,140.0,187.5,117.5
9542,Scott Gardner,M,Raw,30.5,144.1,235.0,300.0,187.5
9543,Kyle Planchon,M,Raw,32.0,82.0,222.5,232.5,115.0
9544,Billy Apostolon,M,Wraps,24.0,105.5,177.5,240.0,127.5
9545,Robert Melgar,M,Raw,35.0,96.43,172.5,215.0,155.0
9546,Trevor Sellers,M,Raw,18.0,77.84,202.5,227.5,142.5
9548,Tomas Juricek,M,Raw,24.5,72.46,225.0,252.5,160.0
9549,Rane Ovaska,M,Wraps,57.0,80.2,190.0,220.5,105.0
9551,Paul Sorenson,M,Wraps,23.0,117.21,240.0,265.0,122.5
9552,Sam Gallant,M,Raw,20.5,70.0,192.5,215.0,112.5
9553,Jeff Denson,M,Raw,56.0,80.3,147.5,195.0,127.5
9554,Jesse Gruhl,M,Raw,19.5,103.2,257.5,260.0,170.0
9555,William Valle,M,Raw,22.0,82.24,245.0,272.5,145.0
9556,Pactrick Yabut,M,Raw,21.0,74.4,182.5,240.0,130.0
9557,Chris Williams,M,Wraps,58.0,88.3,115.0,170.0,115.0
9559,Lucas Helmke,M,Raw,27.5,74.25,207.5,225.0,165.0
9560,Franklin Synder,M,Wraps,19.0,108.41,260.82,283.5,192.78
9561,Spencer Owens,M,Raw,15.5,64.0,160.0,185.0,92.5
9563,Don Super,M,Raw,25.0,73.5,207.5,227.5,130.0
9565,Collin Rhodes,M,Wraps,48.0,129.09,310.0,300.0,217.5
9566,Tristan Calabro,M,Raw,23.0,97.9,227.5,272.5,172.5
9567,Ian Penrod,M,Raw,23.0,109.36,220.0,245.0,120.0
9568,Zac Fraser,M,Raw,21.5,91.05,200.0,242.5,127.5
9569,Thomas Gianni,M,Raw,23.5,123.8,170.0,235.0,122.5
9570,Hunter Rossman,M,Wraps,17.0,96.43,185.0,215.0,115.0
9571,James Geary,M,Single-ply,21.5,130.7,182.5,210.0,125.0
9572,Robert Schultz,M,Raw,55.0,119.6,222.5,235.0,172.5
9573,Adrian Perhac,M,Single-ply,21.5,65.02,230.0,245.0,132.5
9576,Jeremy Oettinger,M,Raw,22.5,117.9,250.0,285.0,195.0
9577,Jami Saarela,M,Raw,21.5,93.0,225.0,260.0,185.0
9581,Darrell Carter,M,Wraps,24.0,81.8,182.5,260.0,122.5
9582,Neil Lauaki,M,Single-ply,50.0,134.45,360.0,275.0,250.0
9583,Cody Blackburn,M,Single-ply,18.0,111.67,225.0,240.0,117.5
9584,Michael Bowman,M,Wraps,31.0,66.95,195.04,210.92,131.54
9585,Brian Baumgartner,M,Raw,41.0,93.8,210.0,240.0,150.0
9586,Timothy Paynter,M,Raw,24.0,89.6,277.5,330.0,202.5
9588,Matt Sohmer,M,Wraps,21.5,122.83,369.68,349.27,122.47
9590,Scott Layman,M,Single-ply,34.0,66.22,245.0,215.0,177.5
9591,Damien Domer,M,Wraps,37.0,119.8,232.5,280.0,175.0
9592,Jesse Goldshear,M,Raw,25.5,72.25,132.5,157.5,105.0
9593,Petr Lahoda,M,Raw,45.5,118.36,282.5,240.0,192.5
9595,Michael Timo,M,Raw,24.0,89.36,210.0,225.0,147.5
9596,Andrew Jacobs,M,Raw,29.0,154.95,185.0,230.0,147.5
9597,Kevin Kwon,M,Raw,17.5,92.8,162.5,135.0,115.0
9599,Hamilton Cox,M,Raw,15.5,91.0,182.5,157.5,107.5
9600,John Delinac,M,Raw,42.0,99.8,245.0,265.0,160.0
9601,Janne Marttila,M,Raw,19.5,92.0,240.0,262.5,150.0
9603,Sal Honu,M,Raw,33.5,83.45,232.5,285.0,137.5
9604,Justin Duran,M,Single-ply,17.0,92.4,285.0,240.0,182.5
9605,Gary Grissinger,M,Raw,50.0,88.72,237.5,292.5,160.0
9607,Alexander de Oliveira Moura,M,Raw,36.0,99.97,170.0,215.0,115.0
9608,Tyson Walker,M,Raw,19.5,101.6,175.0,230.0,90.0
9612,Imani Martinez,M,Raw,23.5,73.6,122.5,137.5,100.0
9614,Jared Dowell,M,Raw,17.5,82.0,110.0,155.0,100.0
9616,Austin Steffens,M,Raw,16.5,103.21,212.5,225.0,105.0
9617,Favian Arcidiacono,M,Raw,23.0,90.4,192.5,245.0,145.0
9619,Misael Peraza,M,Single-ply,23.0,81.3,227.5,240.0,125.0
9620,Josh Nooner,M,Wraps,22.0,81.56,245.0,262.5,155.0
9621,Neal Bakerlis,M,Wraps,24.0,90.9,202.5,227.5,120.0
9622,Joe Armas,M,Raw,26.0,66.22,172.5,220.0,105.0
9623,Viacheslav Shutenko,M,Raw,29.5,92.75,287.5,320.0,160.0
9624,Karl Farquharson,M,Single-ply,21.5,69.9,180.0,210.0,100.0
9626,Vadim Gutsu,M,Raw,33.0,81.0,225.0,270.0,155.0
9627,Kyle Britt,M,Raw,24.5,91.4,227.5,272.5,125.0
9628,Spencer Lockwood,M,Wraps,17.0,84.8,185.0,237.5,135.0
9630,Philip Owens,M,Single-ply,16.0,88.9,142.5,190.0,102.5
9632,Greg Kruger,M,Wraps,38.0,98.8,205.0,240.0,150.0
9633,Denzel Bridges,M,Raw,21.0,77.0,212.5,260.0,152.5
9635,Scott Shirley,M,Raw,43.0,89.1,210.0,227.5,135.0
9636,Zack Siddall,M,Wraps,24.0,96.8,182.5,220.0,135.0
9637,Gene Sosankin,M,Raw,20.5,77.2,165.0,217.5,130.0
9639,Francisco Pardorla,M,Raw,50.0,55.25,137.5,177.5,112.5
9640,Nicolas Boyer,M,Raw,38.5,103.96,245.0,275.0,147.5
9641,Mitchell Cowman,M,Single-ply,19.5,107.2,265.0,240.0,207.5
9642,Gabriel Longoria,M,Single-ply,17.0,82.2,237.5,237.5,155.0
9644,Jerry Tremblay,M,Raw,52.0,106.5,227.5,225.0,145.0
9647,Collin Azinger,M,Raw,20.5,91.2,205.0,227.5,135.0
9648,Tola Suleman,M,Raw,23.0,89.81,205.0,295.0,165.0
9649,Travis Dougherty,M,Wraps,32.0,122.5,252.5,277.5,190.0
9653,Anis Ade Thomas,M,Single-ply,22.5,83.0,265.0,295.0,132.5
9656,Ryan Finn,M,Raw,21.0,96.5,245.0,245.0,137.5
9659,Cory Faz,M,Raw,23.0,74.6,210.0,240.0,142.5
9660,Kolby Pelc,M,Raw,15.5,72.3,105.0,140.0,75.0
9661,Jorge Diaz,M,Raw,20.5,86.7,245.0,275.0,142.5
9664,Christian Francisco,M,Raw,29.0,99.0,145.0,177.5,97.5
9667,Brandon Huynh,M,Raw,24.0,81.4,215.0,250.0,145.0
9669,Robert Mattison,M,Wraps,77.0,66.6,80.0,160.5,95.0
9670,Jason Rosario,M,Raw,31.0,88.9,217.5,255.0,145.0
9671,Luke Coleman,M,Raw,20.0,109.5,200.0,185.0,142.5
9673,Adam Clinton,M,Raw,30.0,89.18,205.0,265.0,152.5
9676,Cody Lefever,M,Raw,26.0,66.41,170.0,215.0,120.0
9680,Hamish Thain,M,Single-ply,35.5,103.8,200.0,210.0,140.0
9682,Chris Kesler,M,Wraps,31.0,87.72,157.5,192.5,110.0
9683,Jorgen Hansen,M,Single-ply,24.5,119.36,400.0,125.0,250.0
9685,Corey Phillips,M,Raw,22.0,73.03,170.0,230.0,132.5
9686,Darian Gingold,M,Wraps,20.0,90.0,230.0,257.5,127.5
9687,Jesse Strawser,M,Raw,28.5,130.8,255.0,280.0,170.0
9689,Allen Ottolangui,M,Raw,56.5,73.4,175.0,185.0,95.0
9690,Chris Gallick,M,Wraps,30.0,86.86,220.0,250.0,165.0
9691,David Young,M,Single-ply,27.5,104.66,345.0,282.5,280.0
9692,Sofiane Belkesir,M,Single-ply,31.5,104.8,380.0,345.0,275.0
9693,Evan Kempf,M,Raw,25.0,93.3,162.5,177.5,97.5
9694,Harold Gathercole,M,Raw,26.5,101.3,137.5,182.5,82.5
9696,Bradley Nealon,M,Raw,23.5,81.9,192.5,235.0,120.0
9697,Ty Burge,M,Raw,28.0,80.6,125.0,125.0,102.5
9698,Albert Nitz,M,Raw,37.0,66.2,195.0,242.5,110.0
9699,Mike Graf,M,Wraps,20.0,80.7,240.0,240.0,125.0
9700,Quinton Gabara,M,Raw,18.5,64.4,170.0,200.0,117.5
9701,George Chu,M,Raw,19.5,73.3,190.0,205.0,90.0
9702,Kurt Mapula,M,Wraps,22.0,82.1,195.04,204.12,149.69
9704,Asa Barnes,M,Single-ply,49.0,98.25,305.0,237.5,227.5
9705,Kellen Madison,M,Wraps,33.0,98.4,250.0,272.5,162.5
9706,Luke Vella,M,Raw,28.0,67.5,170.0,230.0,120.0
9707,Chris Baula,M,Raw,33.0,67.4,177.5,205.0,107.5
9708,Allen Parr,M,Raw,48.5,79.4,170.0,200.0,130.0
9709,Guillermo Delatorre,M,Raw,15.0,67.5,63.5,113.4,52.16
9717,Stefan Strecko,M,Wraps,25.0,80.6,195.0,252.5,135.0
9719,Manny McLaughlin,M,Wraps,26.0,81.4,182.5,227.5,137.5
9720,David Isenberg,M,Wraps,26.0,84.9,275.0,275.0,200.0
9721,David Sean Bennett,M,Wraps,33.0,117.2,260.0,282.5,175.0
9722,Ilya Shtefan,M,Raw,25.0,73.0,175.0,235.0,125.0
9723,Kevin Doheny,M,Raw,20.5,59.0,147.5,182.5,95.0
9724,Kenny Croxdale,M,Single-ply,59.0,89.54,185.0,217.5,147.5
9726,Dave Breker,M,Raw,33.0,104.6,275.0,265.0,220.0
9728,Scott Hall,M,Raw,38.5,146.25,312.5,325.0,197.5
9729,Chun-Lin Wang,M,Single-ply,23.5,58.56,240.0,230.0,145.0
9730,Artin Gevondyan,M,Raw,22.0,107.91,205.0,230.0,150.0
9731,Andrey Shishkin,M,Raw,54.0,111.0,230.0,265.0,132.5
9732,Wassim Chahrouk,M,Raw,26.5,102.45,202.5,245.0,130.0
9734,Scott Layman,M,Raw,42.0,65.41,192.5,215.0,150.0
9735,John Bracciodieta,M,Wraps,25.0,136.62,179.17,195.04,102.06
9736,Brandon Joyner,M,Raw,24.0,66.0,145.0,167.5,107.5
9737,Brian Ball Jr,M,Raw,23.0,158.67,295.5,275.0,205.0
9738,Brandon Losech,M,Raw,29.0,74.3,165.0,175.0,97.5
9739,Alan McGee,M,Raw,39.0,137.8,230.0,230.0,152.5
9742,Jack Syers,M,Raw,20.5,103.4,210.0,247.5,157.5
9746,Isaac Jamieson,M,Raw,21.5,92.3,190.0,225.0,120.0
9749,Joshua Bates,M,Raw,21.5,83.0,215.0,222.5,125.0
9750,Neil Andrews,M,Raw,54.5,81.8,155.0,160.0,100.0
9752,Anthony Valat,M,Raw,26.0,80.0,160.0,222.5,125.0
9753,Robertson Yang,M,Wraps,19.0,66.6,152.5,167.5,80.0
9754,Masaharu Koiwai,M,Single-ply,31.5,66.98,245.0,285.0,185.0
9755,Clayton Cox,M,Wraps,26.0,117.6,295.0,317.5,205.0
9759,Alexander Small,M,Raw,22.0,98.5,262.5,295.0,167.5
9760,Anthony Diaz,M,Raw,32.5,92.7,130.0,182.5,112.5
9761,Erik Pino,M,Raw,16.0,59.15,152.5,192.5,90.0
9762,Kuniyoshi Sato,M,Raw,72.5,77.5,170.0,180.0,110.0
9765,Trent Blanchard,M,Raw,21.5,81.58,255.5,265.0,122.5
9766,William Wong,M,Raw,28.0,87.4,175.0,215.0,127.5
9768,Vladimir Zhabin,M,Multi-ply,34.0,90.0,360.0,347.5,225.0
9769,Radomil Vasik,M,Raw,22.5,81.78,242.5,275.0,137.5
9770,John Romanowski,M,Raw,30.0,79.1,187.5,185.0,115.0
9771,Nikita Tremaskin,M,Wraps,16.0,65.7,120.0,155.0,75.0
9772,Nick Ramano,M,Wraps,17.0,74.39,204.12,217.72,122.47
9773,Toby Howell,M,Wraps,40.0,72.0,122.5,170.0,85.0
9774,Jason Vermilyer,M,Single-ply,30.0,103.8,262.5,330.0,215.0
9775,Jeremy Collum,M,Raw,37.0,150.4,245.0,245.0,172.5
9777,Konner Stoneburg,M,Raw,14.5,98.2,117.5,155.0,57.5
9778,Michael Snow,M,Raw,28.0,107.6,185.0,225.0,140.0
9779,Melvin Cloud,M,Wraps,50.0,89.3,127.5,197.5,107.5
9780,Andrew Gooley,M,Wraps,23.0,73.9,227.5,250.0,115.0
9783,Thomas Clark,M,Raw,19.5,81.84,200.0,212.5,100.0
9788,Christopher Jones,M,Raw,51.0,80.1,117.5,150.0,82.5
9790,Alex Ochoa,M,Raw,26.5,65.86,220.0,240.0,132.5
9792,David Napper,M,Raw,26.5,117.5,230.0,295.0,140.0
9794,Rowdy Spears,M,Raw,31.5,104.7,215.0,215.0,135.0
9796,Cameron McKenzie,M,Raw,20.5,116.9,295.0,340.0,180.0
9797,Lukasz Nizio,M,Raw,20.5,103.8,240.0,270.0,170.0
9798,Shane Cohan,M,Raw,21.5,97.03,182.5,250.0,147.5
9800,Cody Nilson,M,Raw,31.5,80.1,182.5,195.0,100.0
9801,Andrew Sellers,M,Raw,22.5,146.1,295.0,302.5,197.5
9803,Nate McLaughlin,M,Wraps,24.0,123.38,335.0,290.0,192.5
9804,Harjit Singh,M,Raw,32.5,106.8,222.5,260.0,160.0
9805,Byron Fletcher,M,Multi-ply,42.0,96.7,182.5,240.0,205.0
9806,Brandon Mannebach,M,Raw,30.0,79.4,155.0,227.5,125.0
9808,Joon-Ming Wong,M,Raw,24.5,58.55,135.0,180.0,107.5
9810,James Davis,M,Raw,68.5,96.5,120.0,165.0,75.0
9811,Jim Ambrose,M,Wraps,63.0,73.1,170.0,220.0,125.0
9812,Ernie Lilliebridge Jr,M,Wraps,27.0,100.0,275.0,340.0,195.0
9813,Zachary Johnson,M,Raw,23.0,97.5,185.0,175.0,105.0
9814,Amit Sapir,M,Raw,33.0,96.9,332.5,275.0,182.5
9816,Timmy Meza,M,Raw,24.5,156.3,327.5,265.0,195.0
9818,Marty Gothard,M,Raw,65.0,79.42,110.0,152.5,70.0
9819,David Vaughan,M,Raw,59.5,74.1,102.5,142.5,72.5
9821,Nicholas Nguyen,M,Raw,20.0,97.3,195.0,235.0,125.0
9822,Eric Lane,M,Wraps,20.0,92.3,195.0,227.5,137.5
9823,Alan Levine,M,Wraps,63.0,74.62,142.5,177.5,95.0
9824,Eduardo Garcia,M,Raw,27.0,59.5,170.0,180.0,122.5
9825,Paul Glenski,M,Raw,17.5,71.4,137.5,160.0,92.5
9826,Andrew Riggins,M,Raw,28.0,120.0,275.0,320.0,182.5
9831,Caleb Eagans,M,Raw,20.5,73.4,175.0,195.0,87.5
9832,Jonathan Feil,M,Raw,30.0,81.7,222.5,240.0,150.0
9833,Andrew Brown,M,Raw,25.0,98.6,137.5,182.5,105.0
9834,Josh Hicks,M,Wraps,33.0,122.1,182.5,242.5,125.0
9837,Isaiah Gayles,M,Raw,22.5,73.5,190.0,260.0,125.0
9840,Charles Frye,M,Raw,40.0,148.2,187.5,212.5,165.0
9841,Jean Charles Rubio,M,Raw,19.5,65.52,145.0,172.5,105.0
9844,Jim Gallagher,M,Raw,81.0,74.1,80.0,165.0,82.5
9846,Jack Suljevic,M,Single-ply,17.5,62.95,200.0,202.5,110.0
9847,Tracy Russell,M,Wraps,48.0,89.6,212.5,237.5,167.5
9849,Hayden Zollo,M,Raw,16.5,93.0,160.0,190.0,105.0
9851,Stanton Grice,M,Raw,22.0,100.88,230.0,245.0,162.5
9852,Glenn Woodruff,M,Raw,18.0,77.47,227.5,230.0,117.5
9853,Stephen Potts,M,Raw,39.0,94.9,230.0,262.5,175.0
9854,Ariel Maralit,M,Raw,27.0,97.2,257.5,295.0,157.5
9858,Garrett Brassington,M,Wraps,32.0,120.93,267.5,300.0,185.0
9861,Kunihiko Kitazawa,M,Raw,41.5,58.1,155.0,170.0,102.5
9862,Zach Elvin,M,Wraps,18.5,66.95,147.42,183.7,102.06
9863,Ryan King,M,Single-ply,21.0,82.01,125.0,170.0,125.0
9864,Joshua Patacca,M,Raw,20.0,150.35,292.5,305.0,190.0
9865,Keith Kanemoto,M,Single-ply,47.0,87.27,265.0,250.0,200.0
9866,Andrew Clement,M,Raw,29.0,74.93,142.5,190.0,125.0
9867,Andrew Nolan,M,Raw,34.5,81.34,120.0,130.0,87.5
9869,Michael Coe,M,Wraps,47.0,98.8,265.0,322.5,175.0
9873,Brian Menda,M,Raw,17.5,71.7,195.0,227.5,105.0
9874,Martii Kilpelainen,M,Raw,59.5,65.52,165.0,225.0,126.0
9875,Clinton White,M,Raw,28.0,87.1,202.5,240.0,137.5
9876,Josef Ml. Peška,M,Wraps,27.0,89.3,255.0,240.0,191.0
9878,Ismael Franco,M,Single-ply,17.0,66.3,212.5,227.5,142.5
9880,Charlie Duke,M,Wraps,27.0,88.45,157.5,240.0,115.0
9881,Derek Henry,M,Single-ply,18.5,158.8,185.0,182.5,135.0
9882,Liam Connolly,M,Raw,20.5,81.7,202.5,225.0,140.0
9883,Bruce Rhymer,M,Single-ply,22.5,77.2,137.5,185.0,90.0
9885,Josh Brunson,M,Raw,22.5,81.59,240.0,257.5,147.5
9886,Brian Scherer,M,Raw,30.5,91.9,182.5,227.5,132.5
9887,Jeff Lindsey,M,Raw,22.5,91.1,247.5,272.5,165.0
9889,Thao Vang,M,Raw,28.5,59.6,167.5,190.0,125.0
9890,Justin Tripp,M,Wraps,25.0,108.6,215.0,227.5,162.5
9891,Tait Everett Teigen,M,Raw,47.5,86.8,177.5,192.5,142.5
9892,Anthony Diez,M,Raw,19.0,88.1,212.5,273.0,125.0
9893,Tristan Nazelrod,M,Raw,20.5,118.54,315.0,307.5,205.0
9897,Ernie Lilliebridge Jr,M,Wraps,27.0,100.0,325.0,330.0,192.5
9899,Anil Lad,M,Raw,20.5,72.66,170.0,200.0,117.5
9900,Alexander Owens,M,Raw,21.5,90.1,265.0,257.5,160.0
9901,Alexander Burgess,M,Raw,21.5,114.2,232.5,250.0,167.5
9902,Fillip Andersen,M,Raw,16.5,100.74,147.5,165.0,87.5
9903,Calvin King,M,Wraps,21.0,107.4,227.5,232.5,160.0
9904,Jordan Glenn,M,Raw,23.5,89.4,250.0,287.5,162.5
9906,Robert Frost,M,Raw,66.5,62.15,80.0,130.0,45.0
9908,Blake Bowen,M,Wraps,19.0,99.06,238.14,247.21,172.37
9909,Logan Frye,M,Raw,14.0,58.7,127.5,125.0,60.0
9910,Angelo Duran,M,Raw,19.5,80.7,142.5,200.0,105.0
9911,Walter Hogado,M,Raw,24.0,77.1,165.0,202.5,105.0
9912,Robby McLaughlin,M,Raw,26.0,89.81,227.5,245.0,192.5
9914,Adam Rawsthorne,M,Raw,31.5,115.2,232.5,255.0,125.0
9917,Dereck Saephan,M,Raw,17.0,62.95,117.5,160.0,72.5
9919,Anthony Pirie,M,Wraps,25.0,74.03,238.14,247.21,138.35
9921,Jared Hidalgo,M,Raw,34.0,89.6,222.5,250.0,157.5
9922,John Leung,M,Raw,54.5,64.75,117.5,147.5,90.0
9923,Randy Woodle,M,Raw,21.5,118.6,232.5,222.5,170.0
9925,Spencer Rohr,M,Raw,25.0,109.0,287.5,300.0,195.0
9926,Ivaylo Hristov,M,Raw,35.5,119.93,342.5,362.5,222.5
9927,Lazaro Cruzata,M,Wraps,28.0,82.0,237.5,257.5,167.5
9928,Justin Williams,M,Raw,24.0,88.0,185.0,247.5,165.0
9930,Elias Bingham,M,Raw,18.5,115.9,205.0,255.0,125.0
9932,Ryan Celli,M,Single-ply,38.0,89.72,310.0,300.0,285.0
9933,Michael Stevens,M,Raw,62.0,81.8,122.5,175.0,75.0
9934,Jimmy Paquet,M,Wraps,24.0,118.6,350.0,360.0,245.0
9936,Keon Pruitt,M,Single-ply,14.5,59.87,127.0,149.7,88.5
9937,Matthew Sawade,M,Raw,33.5,85.2,122.5,167.5,100.0
9938,James Freeman,M,Single-ply,28.5,141.44,340.0,322.5,212.5
9939,Joe Mass,M,Raw,23.0,167.7,297.5,295.0,175.0
9942,Anthony Primozich,M,Raw,37.0,87.18,170.0,175.0,110.0
9943,Evan Warnock,M,Raw,22.0,108.3,172.5,210.0,122.5
9944,Corey Bourgeois,M,Raw,19.0,97.16,272.5,285.0,182.5
9945,Mathew Procak,M,Raw,24.5,113.0,220.0,270.0,135.0
9946,Marc Villlere,M,Raw,23.0,172.5,332.5,280.0,205.0
9950,Douglas King,M,Raw,24.5,83.6,185.0,227.5,130.0
9951,Alex Delle Bovi,M,Raw,27.0,84.0,245.0,272.5,167.5
9953,Xin Zou Frank Han,M,Raw,19.5,65.9,215.0,260.0,137.5
9954,Alex Safont,M,Raw,33.0,85.6,182.5,217.5,142.5
9955,Jason Cacho,M,Raw,21.5,61.0,127.5,142.5,82.5
9956,Joshua Moore,M,Raw,25.0,73.48,205.0,245.0,167.5
9957,Eric Lund,M,Wraps,27.0,109.6,315.0,305.0,200.0
9958,Kevin Kim,M,Wraps,23.0,79.83,174.63,183.7,111.13
9961,Andrew Garcia,M,Raw,29.0,79.83,142.5,167.5,105.0
9962,Thomas Phiel,M,Raw,54.0,108.55,250.0,287.5,137.5
9963,Nicholas Bevelock,M,Raw,23.0,88.0,192.5,247.5,142.5
9965,Daniel Trefrey,M,Raw,32.0,124.75,220.0,265.0,170.0
9966,Jospeh Cavanaugh,M,Raw,22.0,73.1,170.0,215.0,115.0
9967,David Keong,M,Raw,40.5,108.7,235.0,250.0,160.0
9969,Garrett Smith,M,Raw,18.5,93.0,200.0,212.5,140.0
9972,Zain Malik,M,Raw,19.5,71.5,165.0,217.5,105.0
9976,Kurtis Ackerman,M,Raw,23.0,105.85,187.5,205.0,150.0
9977,Lothar Vallot,M,Single-ply,56.0,90.0,107.5,147.5,100.0
9978,Boris Savkovic,M,Raw,17.5,82.5,160.0,200.0,120.0
9981,John Campos,M,Wraps,23.0,120.11,215.0,250.0,175.0
9982,Jordan Tom,M,Single-ply,22.5,64.8,220.0,227.5,140.0
9983,Chase Lanyon,M,Raw,15.0,67.5,113.4,122.47,81.65
9984,Kyle Hynes,M,Wraps,37.0,99.79,274.42,278.96,174.63
9985,Justin Magallanez,M,Raw,28.0,112.04,205.0,230.0,162.5
9986,Todd Curtis,M,Wraps,50.0,128.14,235.0,232.5,112.5
9987,Ethan Beard,M,Raw,24.0,98.2,245.0,265.0,145.0
9988,Javier Banda,M,Raw,22.0,104.4,217.5,287.5,140.0
9989,Anthony Arguelles,M,Single-ply,26.0,81.4,205.0,237.5,160.0
9990,Navreet Dhaliwal,M,Raw,26.0,74.34,120.0,172.5,82.5
9993,Jesse Rodriguez,M,Raw,24.0,63.9,205.0,237.5,145.0
9995,Kirk Sabalka,M,Raw,26.0,135.5,285.0,270.0,175.0
9996,Reid McMullin,M,Raw,24.0,93.4,142.5,175.0,120.0
9997,Isaac Schropp,M,Wraps,21.0,110.0,240.4,249.48,163.29
10000,James Johnson,M,Raw,23.0,100.0,240.0,300.0,150.0
10001,Sam Hatten,M,Wraps,24.0,89.2,240.0,252.5,135.0
10002,Jesse Elizardo,M,Raw,30.5,104.2,162.5,165.0,110.0
10003,James Krom,M,Wraps,41.0,120.88,207.5,235.0,190.0
10005,Nic Peterson,M,Wraps,24.0,98.07,270.0,300.0,195.0
10006,Andres Arvizu,M,Raw,18.5,110.6,245.0,250.0,130.0
10007,Bryce Benn,M,Raw,21.0,80.35,207.5,255.0,155.0
10008,Chris Smith,M,Raw,28.5,99.8,205.0,255.0,170.0
10009,Mariusz Grotkowski,M,Raw,27.5,65.44,210.0,240.0,150.0
10010,Joshua Watson,M,Raw,21.5,91.85,195.0,265.0,130.0
10011,Michael Clinkscales,M,Raw,21.0,84.4,205.0,207.5,122.5
10012,Alexandr Globa,M,Wraps,23.0,97.9,262.5,285.0,157.5
10013,John Schroeder,M,Raw,18.0,89.3,210.0,257.5,115.0
10014,Luke Fortin,M,Raw,22.0,71.8,160.0,212.5,102.5
10015,Barnabus Chun,M,Raw,21.0,65.3,130.0,152.5,77.5
10016,Joseph Zoida,M,Wraps,18.5,74.39,190.51,247.21,124.74
10018,Travis Jacklin,M,Raw,18.5,72.0,185.0,215.0,127.5
10019,Chase Clark,M,Raw,23.0,99.56,172.5,240.0,150.0
10020,Tito Bastianelli Sr,M,Raw,82.5,90.8,145.0,180.5,77.5
10023,Matt Coronado,M,Raw,17.0,90.0,183.7,219.99,111.13
10024,James Lewin,M,Raw,17.0,115.7,70.0,157.5,82.5
10025,James Le,M,Raw,22.5,74.0,220.0,272.5,157.5
10027,Rodney Wood,M,Single-ply,48.0,103.8,295.0,240.0,247.5
10028,Jaden LaPointe,M,Raw,15.0,96.8,210.0,207.5,120.0
10029,Anthony Acosta,M,Wraps,28.0,89.63,250.0,282.5,172.5
10031,Michael Braunscheidel,M,Raw,32.5,128.5,200.0,237.5,122.5
10034,Evan Roberts,M,Raw,27.0,145.35,275.0,285.0,195.0
10035,Adam Boyer,M,Raw,27.0,153.1,240.0,265.0,155.0
10038,Dave Murphy,M,Raw,42.0,89.55,197.5,217.5,155.0
10039,Sean Holtzclaw,M,Raw,36.0,93.76,142.5,205.0,147.5
10040,Adam Xiong,M,Raw,17.0,54.52,112.5,152.5,82.5
10042,Kirk Karwoski,M,Single-ply,25.5,124.5,420.0,327.5,232.5
10043,Danilo Pasnicki,M,Single-ply,22.5,70.73,135.0,160.0,90.0
10044,Kiran Toolaram,M,Raw,17.5,80.55,180.0,215.0,82.5
10046,Daniel Wade,M,Single-ply,50.5,104.3,250.0,257.5,167.5
10049,Ben Wagoner,M,Raw,23.5,65.1,157.5,227.5,115.0
10050,Ryan Kaut,M,Raw,24.0,82.74,172.5,227.5,125.0
10053,Nikolay Suslov,M,Single-ply,28.5,119.65,420.0,362.5,280.0
10054,Eric Roa,M,Raw,23.0,80.25,150.0,170.0,112.5
10055,Alejandro Ruiz,M,Single-ply,17.0,96.8,215.0,252.5,157.5
10056,Brandon Chan,M,Raw,22.5,77.85,145.0,170.0,70.0
10057,Gerald Burke,M,Raw,64.0,105.56,167.5,150.0,147.5
10058,Tyler Suchomel,M,Raw,11.5,54.15,90.0,115.0,52.5
10059,Jeremy Hernandez,M,Raw,19.5,73.0,217.5,225.0,115.0
10062,Christopher Lopez,M,Raw,23.0,72.1,142.5,182.5,97.5
10063,Steve Melero,M,Raw,35.0,81.9,235.0,275.0,137.5
10066,Motoki Murata,M,Single-ply,17.5,57.82,205.0,190.0,173.0
10067,Victor Calia,M,Single-ply,47.0,89.27,287.5,292.5,215.0
10068,Derek Chan,M,Raw,22.0,84.5,200.0,200.0,112.5
10069,Nick Grothouse,M,Raw,23.0,73.48,172.5,235.0,137.5
10070,David Alverez Jr,M,Raw,19.0,92.58,167.5,202.5,150.0
10071,Luigi Fagiani,M,Raw,24.0,99.2,285.0,345.0,190.0
10072,Chad Sabatka,M,Raw,35.0,88.6,280.0,290.0,190.0
10073,Stephen Krieger,M,Raw,45.0,118.7,172.5,222.5,115.0
10074,Dan Ta,M,Raw,23.0,58.95,150.0,212.5,105.0
10075,Cesar Navarro,M,Wraps,33.0,89.6,282.5,297.5,195.0
10076,Cody Hartman,M,Raw,18.5,65.58,192.5,207.5,132.5
10077,Justin Redding,M,Multi-ply,38.0,125.0,427.5,320.0,287.5
10078,Garrett Bailey,M,Single-ply,24.5,103.9,367.5,352.5,230.0
10080,James Dixon,M,Raw,19.0,102.1,245.0,235.0,145.0
